-4.463317778,-2.13E-05,-4.466928755,-3.23E-06,-0.816231084,-0.017362537
-4.456095825,1.56E-05,-4.463317778,1.52E-05,-0.816231084,-0.01732604
-4.456095825,1.56E-05,-4.456095825,-2.65E-06,-0.812620107,-0.017344095
-4.448873871,1.60E-05,-4.452484848,1.58E-05,-0.816231084,-0.017271294
-4.445262894,3.44E-05,-4.445262894,1.62E-05,-0.812620107,-0.0172711
-4.434429963,1.68E-05,-4.43804094,1.66E-05,-0.816231084,-0.017234796
-4.427208009,-1.10E-06,-4.434429963,-1.49E-06,-0.816231084,-0.01718005
-4.423597032,1.73E-05,-4.430818986,1.70E-05,-0.816231084,-0.017161802
-4.423597032,3.56E-05,-4.423597032,1.73E-05,-0.816231084,-0.017161802
-4.412764101,-3.27E-07,-4.416375078,1.77E-05,-0.816231084,-0.017125304
-4.405542148,6.07E-08,-4.409153124,-1.33E-07,-0.816231084,-0.017107056
-4.401931171,1.85E-05,-4.405542148,1.83E-05,-0.812620107,-0.017088613
-4.39109824,8.36E-07,-4.398320194,4.48E-07,-0.816231084,-0.017034061
-4.394709217,3.71E-05,-4.394709217,1.89E-05,-0.812620107,-0.017033867
-4.383876286,-1.70E-05,-4.387487263,1.93E-05,-0.812620107,-0.01699737
-4.380265309,1.97E-05,-4.380265309,1.97E-05,-0.812620107,-0.01699737
-4.373043355,2.01E-05,-4.373043355,1.80E-06,-0.812620107,-0.016942624
-4.365821401,2.19E-06,-4.369432378,-1.63E-05,-0.816231084,-0.016888072
-4.362210424,2.06E-05,-4.365821401,2.19E-06,-0.816231084,-0.01690632
-4.358599448,2.58E-06,-4.362210424,2.06E-05,-0.816231084,-0.016851574
-4.354988471,2.77E-06,-4.354988471,2.10E-05,-0.812620107,-0.016833132
-4.34415554,-1.49E-05,-4.347766517,2.14E-05,-0.816231084,-0.016815077
-4.340544563,2.18E-05,-4.34415554,2.16E-05,-0.812620107,-0.016796634
-4.333322609,2.22E-05,-4.336933586,3.74E-06,-0.80900913,-0.016778192
-4.333322609,2.22E-05,-4.333322609,3.94E-06,-0.812620107,-0.016741888
-4.326100655,2.26E-05,-4.326100655,4.32E-06,-0.812620107,-0.01672364
-4.318878701,4.71E-06,-4.322489678,4.10E-05,-0.816231084,-0.016669088
-4.311656748,2.33E-05,-4.315267724,2.32E-05,-0.812620107,-0.016668894
-4.304434794,2.37E-05,-4.311656748,2.33E-05,-0.812620107,-0.016614148
-4.29721284,5.87E-06,-4.304434794,-1.28E-05,-0.816231084,-0.016577844
-4.293601863,-1.22E-05,-4.29721284,-1.24E-05,-0.812620107,-0.016595899
-4.289990886,6.26E-06,-4.293601863,6.07E-06,-0.812620107,-0.016559402
-4.282768932,-1.16E-05,-4.286379909,6.46E-06,-0.816231084,-0.01650485
-4.279157955,2.51E-05,-4.286379909,4.30E-05,-0.812620107,-0.016486407
-4.271936001,2.55E-05,-4.279157955,2.51E-05,-0.812620107,-0.01644991
-4.264714047,7.62E-06,-4.271936001,7.23E-06,-0.816231084,-0.016431855
-4.268325024,4.39E-05,-4.268325024,2.57E-05,-0.812620107,-0.016395164
-4.253881117,8.20E-06,-4.261103071,7.81E-06,-0.80900913,-0.01639497
-4.25027014,8.39E-06,-4.25027014,8.39E-06,-0.812620107,-0.016340418
-4.246659163,2.68E-05,-4.246659163,8.59E-06,-0.812620107,-0.01630392
-4.235826232,-9.08E-06,-4.243048186,8.78E-06,-0.812620107,-0.01630392
-4.235826232,9.17E-06,-4.239437209,8.97E-06,-0.812620107,-0.016285672
-4.232215255,9.36E-06,-4.232215255,9.36E-06,-0.80900913,-0.016267229
-4.224993301,2.80E-05,-4.228604278,4.61E-05,-0.812620107,-0.016230926
-4.217771347,1.01E-05,-4.217771347,1.01E-05,-0.812620107,-0.016194428
-4.210549394,1.05E-05,-4.221382324,2.82E-05,-0.812620107,-0.016157931
-4.206938417,2.90E-05,-4.214160371,2.86E-05,-0.812620107,-0.016139682
-4.199716463,1.11E-05,-4.206938417,2.90E-05,-0.812620107,-0.016103185
-4.196105486,2.95E-05,-4.196105486,1.13E-05,-0.816231084,-0.016066881
-4.188883532,2.99E-05,-4.192494509,2.97E-05,-0.812620107,-0.016048439
-4.185272555,1.19E-05,-4.185272555,1.19E-05,-0.812620107,-0.016011942
-4.174439624,1.25E-05,-4.185272555,3.01E-05,-0.816231084,-0.015975638
-4.170828647,-5.59E-06,-4.178050601,3.05E-05,-0.812620107,-0.015975444
-4.163606694,1.30E-05,-4.170828647,3.09E-05,-0.812620107,-0.015957196
-4.15638474,-4.82E-06,-4.159995717,1.32E-05,-0.816231084,-0.015920892
-4.152773763,3.19E-05,-4.15638474,1.34E-05,-0.812620107,-0.01590245
-4.145551809,1.40E-05,-4.15638474,3.17E-05,-0.812620107,-0.015865952
-4.138329855,1.44E-05,-4.145551809,1.40E-05,-0.812620107,-0.015847704
-4.138329855,1.44E-05,-4.141940832,3.25E-05,-0.812620107,-0.015811206
-4.131107901,1.48E-05,-4.134718878,3.28E-05,-0.812620107,-0.01575646
-4.123885947,1.52E-05,-4.127496924,1.50E-05,-0.812620107,-0.01575646
-4.116663994,-2.68E-06,-4.123885947,3.34E-05,-0.812620107,-0.015719963
-4.113053017,1.58E-05,-4.116663994,-2.68E-06,-0.812620107,-0.015701714
-4.10944204,1.60E-05,-4.10944204,-2.30E-06,-0.812620107,-0.015683465
-4.105831063,3.44E-05,-4.10944204,3.42E-05,-0.812620107,-0.015646968
-4.094998132,-1.52E-06,-4.098609109,1.65E-05,-0.812620107,-0.015610471
-4.091387155,1.69E-05,-4.094998132,3.50E-05,-0.80900913,-0.015610277
-4.084165201,1.73E-05,-4.091387155,1.69E-05,-0.816231084,-0.01553767
-4.076943247,1.77E-05,-4.084165201,1.73E-05,-0.812620107,-0.015537476
-4.076943247,1.77E-05,-4.076943247,1.77E-05,-0.80900913,-0.015537282
-4.069721294,1.81E-05,-4.069721294,1.81E-05,-0.812620107,-0.01548273
-4.06249934,1.85E-05,-4.066110317,1.83E-05,-0.80900913,-0.015482536
-4.055277386,1.89E-05,-4.058888363,4.16E-07,-0.80900913,-0.015446039
-4.051666409,3.73E-05,-4.058888363,3.69E-05,-0.812620107,-0.015391487
-4.048055432,1.92E-05,-4.051666409,1.91E-05,-0.80900913,-0.015409542
-4.044444455,1.94E-05,-4.044444455,1.94E-05,-0.80900913,-0.015373044
-4.033611524,1.77E-06,-4.037222501,1.98E-05,-0.812620107,-0.015318492
-4.022778594,2.35E-06,-4.030000547,2.02E-05,-0.812620107,-0.015300243
-4.022778594,2.06E-05,-4.02638957,2.16E-06,-0.80900913,-0.01530005
-4.019167617,3.90E-05,-4.022778594,2.06E-05,-0.80900913,-0.015281801
-4.01555664,2.10E-05,-4.019167617,3.90E-05,-0.812620107,-0.015227249
-4.004723709,3.32E-06,-4.011945663,2.12E-05,-0.812620107,-0.015209
-4.001112732,3.52E-06,-4.004723709,2.16E-05,-0.812620107,-0.015172503
-3.993890778,3.90E-06,-4.001112732,4.00E-05,-0.812620107,-0.015154254
-3.986668824,-1.40E-05,-3.997501755,4.02E-05,-0.812620107,-0.015117757
-3.97944687,4.68E-06,-3.986668824,2.25E-05,-0.812620107,-0.015081259
-3.97944687,2.29E-05,-3.983057847,2.27E-05,-0.812620107,-0.015063011
-3.972224917,5.07E-06,-3.975835893,2.31E-05,-0.812620107,-0.015044762
-3.965002963,5.45E-06,-3.96861394,5.26E-06,-0.80900913,-0.015026319
-3.961391986,2.39E-05,-3.96861394,2.35E-05,-0.80900913,-0.014989822
-3.957781009,2.41E-05,-3.961391986,4.21E-05,-0.80900913,-0.014953325
-3.950559055,2.45E-05,-3.954170032,4.25E-05,-0.80900913,-0.014953325
-3.946948078,2.47E-05,-3.946948078,2.47E-05,-0.80900913,-0.014916827
-3.936115147,7.00E-06,-3.939726124,2.51E-05,-0.80900913,-0.01488033
-3.936115147,4.35E-05,-3.93250417,4.37E-05,-0.812620107,-0.014825778
-3.925282217,2.58E-05,-3.936115147,2.53E-05,-0.80900913,-0.014825584
-3.918060263,7.97E-06,-3.928893193,4.39E-05,-0.80900913,-0.014825584
-3.92167124,2.60E-05,-3.92167124,2.60E-05,-0.812620107,-0.014752783
-3.910838309,2.66E-05,-3.914449286,4.47E-05,-0.80900913,-0.014752589
-3.907227332,4.51E-05,-3.903616355,8.75E-06,-0.812620107,-0.014716286
-3.900005378,2.72E-05,-3.903616355,4.52E-05,-0.80900913,-0.014697843
-3.892783424,2.76E-05,-3.900005378,4.54E-05,-0.80900913,-0.014679595
-3.889172447,9.52E-06,-3.892783424,2.76E-05,-0.80900913,-0.014661346
-3.88556147,2.80E-05,-3.88556147,2.80E-05,-0.812620107,-0.014625042
-3.87472854,1.03E-05,-3.878339516,2.84E-05,-0.80900913,-0.014588351
-3.871117563,1.05E-05,-3.871117563,1.05E-05,-0.812620107,-0.014533799
-3.863895609,1.09E-05,-3.871117563,2.87E-05,-0.80900913,-0.014533605
-3.860284632,1.11E-05,-3.863895609,1.09E-05,-0.80900913,-0.014515357
-3.853062678,1.15E-05,-3.856673655,2.95E-05,-0.80900913,-0.014478859
-3.849451701,2.99E-05,-3.849451701,2.99E-05,-0.812620107,-0.014424307
-3.845840724,3.01E-05,-3.845840724,3.01E-05,-0.812620107,-0.014406058
-3.83861877,3.05E-05,-3.842229747,3.03E-05,-0.80900913,-0.014387616
-3.831396816,3.09E-05,-3.835007793,1.24E-05,-0.80900913,-0.014369367
-3.82778584,1.28E-05,-3.831396816,3.09E-05,-0.80900913,-0.014387616
-3.824174863,3.13E-05,-3.824174863,1.30E-05,-0.80900913,-0.01433287
-3.816952909,3.16E-05,-3.816952909,1.34E-05,-0.80900913,-0.014296373
-3.809730955,3.20E-05,-3.809730955,3.20E-05,-0.80900913,-0.014278124
-3.806119978,5.05E-05,-3.806119978,-4.27E-06,-0.80900913,-0.014223378
-3.795287047,1.46E-05,-3.802509001,3.24E-05,-0.80900913,-0.014241627
-3.795287047,3.28E-05,-3.798898024,3.26E-05,-0.80900913,-0.014205129
-3.788065093,3.32E-05,-3.788065093,1.49E-05,-0.80900913,-0.014168632
-3.78084314,3.36E-05,-3.78084314,-2.91E-06,-0.80900913,-0.014150383
-3.770010209,-2.33E-06,-3.78084314,3.36E-05,-0.80900913,-0.014113886
-3.766399232,-2.14E-06,-3.773621186,1.57E-05,-0.80900913,-0.014095637
-3.762788255,-1.94E-06,-3.766399232,1.61E-05,-0.80900913,-0.01405914
-3.759177278,1.65E-05,-3.759177278,3.47E-05,-0.80900913,-0.014040891
-3.751955324,-1.36E-06,-3.751955324,1.69E-05,-0.80900913,-0.014004394
-3.74473337,1.73E-05,-3.748344347,1.71E-05,-0.80900913,-0.013967896
-3.741122393,1.75E-05,-3.74473337,1.73E-05,-0.805398153,-0.013967703
-3.733900439,1.79E-05,-3.741122393,1.75E-05,-0.80900913,-0.013931399
-3.730289463,-1.98E-07,-3.733900439,1.79E-05,-0.805398153,-0.013912957
-3.723067509,1.84E-05,-3.726678486,3.65E-05,-0.80900913,-0.013876653
-3.715845555,5.77E-07,-3.723067509,1.84E-05,-0.80900913,-0.013840156
-3.712234578,3.73E-05,-3.719456532,3.69E-05,-0.80900913,-0.013803658
-3.705012624,1.94E-05,-3.712234578,1.90E-05,-0.80900913,-0.01378541
-3.701401647,1.35E-06,-3.705012624,1.94E-05,-0.812620107,-0.013749106
-3.69779067,3.80E-05,-3.69779067,1.98E-05,-0.80900913,-0.013730664
-3.690568716,3.84E-05,-3.690568716,1.93E-06,-0.80900913,-0.013712415
-3.683346763,2.06E-05,-3.686957739,2.04E-05,-0.805398153,-0.013675724
-3.676124809,2.71E-06,-3.686957739,3.86E-05,-0.805398153,-0.013657475
-3.668902855,3.10E-06,-3.676124809,2.71E-06,-0.80900913,-0.01363942
-3.668902855,2.13E-05,-3.672513832,5.76E-05,-0.80900913,-0.013602923
-3.661680901,2.17E-05,-3.665291878,2.15E-05,-0.80900913,-0.013566426
-3.658069924,2.19E-05,-3.654458947,2.21E-05,-0.80900913,-0.013529928
-3.65084797,2.23E-05,-3.654458947,2.21E-05,-0.80900913,-0.013529928
-3.640015039,4.65E-06,-3.647236993,4.26E-06,-0.80900913,-0.013475182
-3.640015039,4.11E-05,-3.643626016,4.09E-05,-0.805398153,-0.013474988
-3.636404063,2.31E-05,-3.636404063,2.31E-05,-0.805398153,-0.01345674
-3.625571132,5.42E-06,-3.629182109,5.23E-06,-0.805398153,-0.013438491
-3.621960155,2.39E-05,-3.621960155,5.62E-06,-0.80900913,-0.01336569
-3.614738201,2.43E-05,-3.621960155,2.39E-05,-0.805398153,-0.013347248
-3.607516247,2.46E-05,-3.614738201,2.43E-05,-0.80900913,-0.013292696
-3.607516247,2.46E-05,-3.607516247,2.46E-05,-0.80900913,-0.013292696
-3.600294293,4.33E-05,-3.600294293,2.50E-05,-0.80900913,-0.013256198
-3.593072339,7.17E-06,-3.593072339,7.17E-06,-0.805398153,-0.013256004
-3.585850386,2.58E-05,-3.589461362,4.39E-05,-0.801787176,-0.013255811
-3.582239409,2.60E-05,-3.585850386,2.58E-05,-0.80900913,-0.013183204
-3.575017455,4.46E-05,-3.578628432,7.94E-06,-0.80900913,-0.013146706
-3.571406478,8.33E-06,-3.571406478,-9.92E-06,-0.805398153,-0.013146512
-3.564184524,8.72E-06,-3.567795501,2.68E-05,-0.805398153,-0.013110015
-3.55696257,-9.15E-06,-3.55696257,-9.15E-06,-0.805398153,-0.013091766
-3.553351593,2.75E-05,-3.553351593,9.30E-06,-0.80900913,-0.013055463
-3.549740616,2.77E-05,-3.553351593,9.30E-06,-0.805398153,-0.01303702
-3.546129639,9.68E-06,-3.542518662,9.88E-06,-0.805398153,-0.013000523
-3.538907686,4.66E-05,-3.538907686,1.01E-05,-0.805398153,-0.012982274
-3.531685732,1.05E-05,-3.531685732,1.05E-05,-0.805398153,-0.012964026
-3.524463778,-7.40E-06,-3.524463778,1.08E-05,-0.805398153,-0.012945777
-3.520852801,2.93E-05,-3.524463778,2.91E-05,-0.805398153,-0.01290928
-3.513630847,1.14E-05,-3.517241824,2.95E-05,-0.805398153,-0.01290928
-3.51001987,1.16E-05,-3.506408893,-6.43E-06,-0.805398153,-0.012872782
-3.502797916,1.20E-05,-3.502797916,1.20E-05,-0.801787176,-0.012836091
-3.495575962,1.24E-05,-3.499186939,1.22E-05,-0.805398153,-0.012799788
-3.488354009,1.28E-05,-3.495575962,3.06E-05,-0.805398153,-0.01276329
-3.481132055,-5.08E-06,-3.491964986,3.08E-05,-0.805398153,-0.012745042
-3.481132055,1.32E-05,-3.484743032,3.12E-05,-0.805398153,-0.012745042
-3.473910101,3.18E-05,-3.477521078,3.16E-05,-0.805398153,-0.012690296
-3.470299124,3.20E-05,-3.470299124,1.38E-05,-0.805398153,-0.012672047
-3.46307717,3.24E-05,-3.46307717,3.24E-05,-0.801787176,-0.012653604
-3.455855216,1.45E-05,-3.466688147,5.04E-05,-0.801787176,-0.012617107
-3.452244239,3.30E-05,-3.455855216,1.45E-05,-0.801787176,-0.012598858
-3.445022285,1.51E-05,-3.452244239,5.12E-05,-0.805398153,-0.012562555
-3.441411309,3.36E-05,-3.441411309,1.53E-05,-0.801787176,-0.012544112
-3.437800332,3.37E-05,-3.434189355,1.57E-05,-0.801787176,-0.012525864
-3.426967401,1.61E-05,-3.430578378,1.59E-05,-0.801787176,-0.012489366
-3.423356424,3.45E-05,-3.430578378,3.41E-05,-0.801787176,-0.012452869
-3.419745447,1.65E-05,-3.419745447,1.65E-05,-0.801787176,-0.012452869
-3.41613447,3.49E-05,-3.41613447,1.67E-05,-0.805398153,-0.012398317
-3.405301539,1.72E-05,-3.408912516,1.70E-05,-0.801787176,-0.012398123
-3.401690562,1.74E-05,-3.405301539,3.55E-05,-0.801787176,-0.012361626
-3.398079585,3.59E-05,-3.401690562,3.57E-05,-0.805398153,-0.012307073
-3.390857632,1.80E-05,-3.398079585,5.41E-05,-0.805398153,-0.012288825
-3.387246655,1.82E-05,-3.387246655,1.82E-05,-0.801787176,-0.012270382
-3.380024701,1.86E-05,-3.383635678,3.67E-05,-0.805398153,-0.012234079
-3.372802747,1.90E-05,-3.376413724,1.88E-05,-0.801787176,-0.012197388
-3.365580793,3.76E-05,-3.372802747,3.72E-05,-0.801787176,-0.012179139
-3.361969816,3.78E-05,-3.365580793,1.94E-05,-0.801787176,-0.01216089
-3.354747862,2.00E-05,-3.361969816,3.78E-05,-0.805398153,-0.012106338
-3.347525909,2.09E-06,-3.354747862,2.00E-05,-0.801787176,-0.012124393
-3.343914932,2.05E-05,-3.351136885,5.66E-05,-0.805398153,-0.012069841
-3.340303955,3.90E-05,-3.340303955,2.07E-05,-0.801787176,-0.012069647
-3.333082001,2.11E-05,-3.336692978,2.09E-05,-0.801787176,-0.012051398
-3.325860047,3.26E-06,-3.333082001,2.11E-05,-0.801787176,-0.011996652
-3.325860047,3.98E-05,-3.325860047,3.98E-05,-0.801787176,-0.011996652
-3.318638093,2.19E-05,-3.318638093,3.64E-06,-0.801787176,-0.011941906
-3.311416139,2.23E-05,-3.315027116,4.03E-05,-0.801787176,-0.011923658
-3.307805162,2.25E-05,-3.307805162,2.25E-05,-0.801787176,-0.01188716
-3.300583208,2.29E-05,-3.304194185,2.27E-05,-0.805398153,-0.011832608
-3.293361255,4.15E-05,-3.296972232,4.81E-06,-0.801787176,-0.011850663
-3.289750278,2.34E-05,-3.289750278,2.34E-05,-0.801787176,-0.011832414
-3.282528324,5.58E-06,-3.282528324,5.58E-06,-0.805398153,-0.011777862
-3.278917347,2.40E-05,-3.278917347,2.40E-05,-0.805398153,-0.011741365
-3.271695393,2.44E-05,-3.271695393,2.44E-05,-0.801787176,-0.011741171
-3.264473439,4.30E-05,-3.268084416,2.46E-05,-0.801787176,-0.011704673
-3.257251485,6.94E-06,-3.260862462,6.75E-06,-0.801787176,-0.011668176
-3.253640508,2.54E-05,-3.257251485,4.34E-05,-0.801787176,-0.011649927
-3.250029532,2.56E-05,-3.250029532,2.56E-05,-0.801787176,-0.01161343
-3.242807578,2.60E-05,-3.242807578,2.60E-05,-0.801787176,-0.011595181
-3.235585624,2.64E-05,-3.242807578,4.42E-05,-0.801787176,-0.011558684
-3.231974647,2.65E-05,-3.235585624,2.64E-05,-0.801787176,-0.011540435
-3.224752693,8.68E-06,-3.22836367,2.67E-05,-0.801787176,-0.011522187
-3.221141716,2.71E-05,-3.224752693,6.34E-05,-0.801787176,-0.011503938
-3.213919762,2.75E-05,-3.217530739,2.73E-05,-0.801787176,-0.011485689
-3.210308785,4.60E-05,-3.210308785,2.77E-05,-0.801787176,-0.011449192
-3.199475855,1.00E-05,-3.206697808,2.79E-05,-0.801787176,-0.011430943
